SEQ,LINE_NM,UPDOWN_CD,DAY_CD,STATN_CD,EXT_CD,STATN_NM,FIRST_TIME,FIRST_DEP_NM,FIRST_ARR_NM,LAST_TIME,LAST_DEP_NM,LAST_ARR_NM
366,06호선,2,1,2622,621,망원,53910,새절,신내,244910,응암,공덕
367,06호선,2,2,2622,621,망원,53910,새절,신내,235320,응암,공덕
368,06호선,2,3,2622,621,망원,53910,새절,신내,235320,응암,공덕
369,06호선,1,2,2630,629,녹사평,53930,한강진,응암,240030,봉화산,공덕
370,06호선,1,3,2630,629,녹사평,53930,한강진,응암,240030,봉화산,공덕
371,06호선,1,1,2630,629,녹사평,53930,한강진,응암,244930,신내,공덕
372,06호선,2,3,2630,629,녹사평,53950,공덕,신내,235750,응암,한강진
373,06호선,2,1,2630,629,녹사평,53950,공덕,신내,244630,응암,한강진
374,06호선,2,2,2630,629,녹사평,53950,공덕,신내,235750,응암,한강진
375,06호선,1,2,2634,633,약수,54010,안암,응암,240440,봉화산,한강진
376,06호선,1,1,2634,633,약수,54010,안암,응암,245640,봉화산,한강진
377,06호선,1,3,2634,633,약수,54010,안암,응암,240440,봉화산,한강진
378,06호선,2,3,2638,637,창신,54020,한강진,신내,240010,응암,안암
379,06호선,2,1,2638,637,창신,54020,한강진,신내,244220,응암,봉화산
380,06호선,2,2,2638,637,창신,54020,한강진,신내,240010,응암,안암
381,06호선,1,1,2620,619,월드컵경기장,54040,대흥,응암,244910,신내,새절
382,06호선,1,3,2620,619,월드컵경기장,54040,대흥,응암,235720,봉화산,응암
383,06호선,1,2,2620,619,월드컵경기장,54040,대흥,응암,235720,봉화산,응암
384,06호선,2,2,2646,645,태릉입구,54050,안암,신내,240310,응암,봉화산
385,06호선,2,3,2646,645,태릉입구,54050,안암,신내,240310,응암,봉화산
386,06호선,2,1,2646,645,태릉입구,54050,안암,신내,245620,응암,봉화산
387,06호선,2,1,2613,612,불광,54100,응암,신내,244420,응암,응암
388,06호선,2,3,2613,612,불광,54100,응암,신내,235730,응암,독바위
389,06호선,2,2,2613,612,불광,54100,응암,신내,235730,응암,독바위
390,06호선,2,1,2623,622,합정,54110,새절,신내,245110,응암,공덕
391,06호선,2,3,2623,622,합정,54110,새절,신내,235520,응암,공덕
392,06호선,2,2,2623,622,합정,54110,새절,신내,235520,응암,공덕
393,06호선,2,3,2631,630,이태원,54130,공덕,신내,235930,응암,한강진
394,06호선,2,1,2631,630,이태원,54130,공덕,신내,244810,응암,한강진
395,06호선,2,2,2631,630,이태원,54130,공덕,신내,235930,응암,한강진
396,06호선,1,2,2629,628,삼각지,54140,한강진,응암,240250,봉화산,공덕
397,06호선,1,1,2629,628,삼각지,54140,한강진,응암,245140,신내,공덕
398,06호선,1,3,2629,628,삼각지,54140,한강진,응암,240250,봉화산,공덕
399,06호선,1,3,2633,632,버티고개,54140,안암,응암,240610,봉화산,한강진
400,06호선,1,2,2633,632,버티고개,54140,안암,응암,240610,봉화산,한강진
401,06호선,1,1,2633,632,버티고개,54140,안암,응암,245810,봉화산,한강진
402,06호선,2,2,2639,638,보문,54200,한강진,신내,240150,응암,안암
403,06호선,2,1,2639,638,보문,54200,한강진,신내,244400,응암,봉화산
404,06호선,2,3,2639,638,보문,54200,한강진,신내,240150,응암,안암
405,06호선,1,2,2619,618,디지털미디어시티,54230,대흥,응암,235920,봉화산,응암
406,06호선,1,3,2619,618,디지털미디어시티,54230,대흥,응암,235920,봉화산,응암
407,06호선,1,1,2619,618,디지털미디어시티,54230,대흥,응암,245110,신내,새절
408,06호선,2,3,2647,646,화랑대,54240,안암,신내,240450,응암,봉화산
409,06호선,2,2,2647,646,화랑대,54240,안암,신내,240450,응암,봉화산
410,06호선,2,1,2647,646,화랑대,54240,안암,신내,245810,응암,봉화산
411,06호선,2,2,2624,623,상수,54240,새절,신내,235650,응암,공덕
412,06호선,2,3,2624,623,상수,54240,새절,신내,235650,응암,공덕
413,06호선,2,1,2624,623,상수,54240,새절,신내,245320,응암,공덕
414,06호선,2,1,2640,639,안암,53000,안암,신내,244540,응암,봉화산
415,06호선,2,2,2640,639,안암,53000,안암,신내,235230,응암,봉화산
416,06호선,2,3,2640,639,안암,53000,안암,신내,235230,응암,봉화산
417,06호선,1,2,2626,625,대흥,53000,대흥,응암,234640,봉화산,응암
418,06호선,1,1,2626,625,대흥,53000,대흥,응암,243830,신내,새절
419,06호선,1,3,2626,625,대흥,53000,대흥,응암,234640,봉화산,응암
420,06호선,2,1,2632,631,한강진,53000,한강진,신내,243200,응암,봉화산
421,06호선,2,2,2632,631,한강진,53000,한강진,신내,234950,응암,안암
422,06호선,2,3,2632,631,한강진,53000,한강진,신내,234950,응암,안암
423,06호선,2,2,2617,616,새절,53000,새절,신내,234410,응암,공덕
424,06호선,2,3,2617,616,새절,53000,새절,신내,234410,응암,공덕
425,06호선,2,1,2617,616,새절,53000,새절,신내,244010,응암,공덕
426,06호선,1,2,2640,639,안암,53000,안암,응암,235430,봉화산,한강진
427,06호선,1,3,2640,639,안암,53000,안암,응암,235430,봉화산,한강진
428,06호선,1,1,2640,639,안암,53000,안암,응암,244630,봉화산,한강진
429,06호선,1,2,2648,647,봉화산,53000,봉화산,응암,235100,신내,안암
430,06호선,1,1,2648,647,봉화산,53000,봉화산,응암,244700,신내,안암
431,06호선,1,3,2648,647,봉화산,53000,봉화산,응암,235100,신내,안암
432,06호선,2,3,2641,640,고려대,53140,안암,신내,235410,응암,봉화산
433,06호선,2,1,2641,640,고려대,53140,안암,신내,244720,응암,봉화산
434,06호선,2,2,2641,640,고려대,53140,안암,신내,235410,응암,봉화산
435,06호선,1,2,2639,638,보문,53140,안암,응암,235610,봉화산,한강진
436,06호선,1,3,2639,638,보문,53140,안암,응암,235610,봉화산,한강진
437,06호선,1,1,2639,638,보문,53140,안암,응암,244810,봉화산,한강진
438,06호선,2,1,2633,632,버티고개,53150,한강진,신내,243350,응암,봉화산
439,06호선,2,2,2633,632,버티고개,53150,한강진,신내,235140,응암,안암
440,06호선,2,3,2633,632,버티고개,53150,한강진,신내,235140,응암,안암
441,06호선,2,2,2618,617,증산,53150,새절,신내,234600,응암,공덕
442,06호선,2,1,2618,617,증산,53150,새절,신내,244150,응암,공덕
443,06호선,2,3,2618,617,증산,53150,새절,신내,234600,응암,공덕
444,06호선,1,3,2647,646,화랑대,53150,봉화산,응암,235250,신내,안암
445,06호선,1,2,2647,646,화랑대,53150,봉화산,응암,235250,신내,안암
446,06호선,1,1,2647,646,화랑대,53150,봉화산,응암,244850,신내,안암
447,06호선,1,3,2625,624,광흥창,53200,대흥,응암,234840,봉화산,응암
448,06호선,1,2,2625,624,광흥창,53200,대흥,응암,234840,봉화산,응암
449,06호선,1,1,2625,624,광흥창,53200,대흥,응암,244030,신내,새절
450,06호선,2,2,2614,613,독바위,53200,독바위,봉화산,234720,응암,새절
451,06호선,2,3,2614,613,독바위,53200,독바위,봉화산,234720,응암,새절
452,07호선,1,3,3763,761,석남,52800,석남,도봉산,234430,석남,온수
453,07호선,1,1,3763,761,석남,52800,석남,장암,243000,석남,온수
454,07호선,1,2,3763,761,석남,52800,석남,도봉산,234430,석남,온수
455,07호선,2,2,2752,750,온수,53000,온수,석남,234700,장암,석남
456,07호선,2,1,2752,750,온수,53000,온수,석남,244030,도봉산,석남
457,07호선,2,3,2752,750,온수,53000,온수,석남,234700,장암,석남
458,07호선,1,2,2719,717,태릉입구,53000,태릉입구,장암,235810,석남,도봉산
459,07호선,1,1,2719,717,태릉입구,53000,태릉입구,장암,244140,석남,도봉산
460,07호선,1,3,2719,717,태릉입구,53000,태릉입구,장암,235810,석남,도봉산
461,07호선,2,3,2745,743,신풍,53000,신풍,석남,235340,도봉산,온수
462,07호선,2,2,2745,743,신풍,53000,신풍,석남,235340,도봉산,온수
463,07호선,2,1,2745,743,신풍,53000,신풍,석남,244410,도봉산,온수
464,07호선,1,1,2729,727,건대입구,53000,건대입구,장암,244130,석남,태릉입구
465,07호선,1,3,2729,727,건대입구,53000,건대입구,장암,235000,석남,태릉입구
466,07호선,1,2,2729,727,건대입구,53000,건대입구,장암,235000,석남,태릉입구
467,07호선,2,1,2737,735,내방,53000,내방,석남,244240,장암,신풍
468,07호선,2,3,2737,735,내방,53000,내방,석남,234810,장암,신풍
469,07호선,2,2,2737,735,내방,53000,내방,석남,234810,장암,신풍
470,07호선,1,2,2752,750,온수,53000,온수,도봉산,233200,석남,내방
471,07호선,1,3,2752,750,온수,53000,온수,도봉산,233200,석남,내방
472,07호선,1,1,2752,750,온수,53000,온수,장암,242530,석남,내방
473,07호선,2,3,2712,710,도봉산,53000,도봉산,석남,234030,장암,건대입구
474,07호선,2,2,2712,710,도봉산,53000,도봉산,석남,234030,장암,건대입구
475,07호선,2,1,2712,710,도봉산,53000,도봉산,석남,242700,장암,건대입구
476,07호선,2,1,2731,729,청담,53100,청담,석남,243030,장암,신풍
477,07호선,2,2,2731,729,청담,53100,청담,석남,234800,도봉산,내방
478,07호선,2,3,2731,729,청담,53100,청담,석남,234800,도봉산,내방
479,07호선,1,2,3762,760,산곡,53120,석남,도봉산,234800,석남,온수
480,07호선,1,3,3762,760,산곡,53120,석남,도봉산,234800,석남,온수
481,07호선,1,2,2718,716,공릉,53130,태릉입구,장암,235940,석남,도봉산
482,07호선,1,1,2718,716,공릉,53130,태릉입구,장암,244310,석남,도봉산
483,07호선,1,3,2718,716,공릉,53130,태릉입구,장암,235940,석남,도봉산
484,07호선,1,1,3762,760,산곡,53130,석남,장암,243330,석남,온수
485,07호선,1,3,2728,726,어린이대공원,53150,건대입구,장암,235150,석남,태릉입구
486,07호선,1,2,2728,726,어린이대공원,53150,건대입구,장암,235150,석남,태릉입구
487,07호선,1,1,2728,726,어린이대공원,53150,건대입구,장암,244320,석남,태릉입구
488,07호선,2,2,2719,717,태릉입구,53200,태릉입구,석남,235450,장암,건대입구
489,07호선,2,3,2719,717,태릉입구,53200,태릉입구,석남,235450,장암,건대입구
490,07호선,2,1,2719,717,태릉입구,53200,태릉입구,석남,244120,장암,건대입구
491,07호선,2,1,2738,736,이수,53210,내방,석남,244450,장암,신풍
492,07호선,2,2,2738,736,이수,53210,내방,석남,235020,장암,신풍
493,07호선,2,3,2738,736,이수,53210,내방,석남,235020,장암,신풍
494,07호선,2,3,2746,744,대림,53230,신풍,석남,235610,도봉산,온수
495,07호선,2,2,2746,744,대림,53230,신풍,석남,235610,도봉산,온수
496,07호선,2,1,2746,744,대림,53230,신풍,석남,244640,도봉산,온수
497,07호선,1,2,2751,749,천왕,53240,온수,도봉산,233440,석남,내방
498,07호선,1,3,2751,749,천왕,53240,온수,도봉산,233440,석남,내방
499,07호선,1,1,2751,749,천왕,53240,온수,장암,242810,석남,내방
500,07호선,2,3,2713,711,수락산,53250,도봉산,석남,234320,장암,건대입구
501,07호선,2,2,2713,711,수락산,53250,도봉산,석남,234320,장암,건대입구
502,07호선,2,1,2713,711,수락산,53250,도봉산,석남,242950,장암,건대입구
503,07호선,2,3,3753,751,까치울,53300,온수,석남,235000,장암,석남
504,07호선,2,2,3753,751,까치울,53300,온수,석남,235000,장암,석남
505,07호선,2,1,3753,751,까치울,53300,온수,석남,244330,도봉산,석남
506,07호선,2,1,2732,730,강남구청,53300,청담,석남,243230,장암,신풍
507,07호선,2,2,2732,730,강남구청,53300,청담,석남,235000,도봉산,내방
508,07호선,2,3,2732,730,강남구청,53300,청담,석남,235000,도봉산,내방
509,07호선,1,3,2717,715,하계,53330,태릉입구,장암,240140,석남,도봉산
510,07호선,1,1,2717,715,하계,53330,태릉입구,장암,244510,석남,도봉산
511,07호선,1,2,2717,715,하계,53330,태릉입구,장암,240140,석남,도봉산
512,07호선,2,3,2720,718,먹골,53340,태릉입구,석남,235630,장암,건대입구
513,07호선,2,2,2720,718,먹골,53340,태릉입구,석남,235630,장암,건대입구
514,07호선,2,1,2720,718,먹골,53340,태릉입구,석남,244300,장암,건대입구
515,07호선,1,3,2727,725,군자,53350,건대입구,장암,235350,석남,태릉입구
516,07호선,1,2,2727,725,군자,53350,건대입구,장암,235350,석남,태릉입구
517,07호선,1,1,2727,725,군자,53350,건대입구,장암,244520,석남,태릉입구
518,07호선,1,3,3761,759,부평구청,53350,석남,도봉산,235030,석남,온수
519,07호선,1,2,3761,759,부평구청,53350,석남,도봉산,235030,석남,온수
520,07호선,2,1,2739,737,남성,53400,내방,석남,244640,장암,신풍
521,07호선,2,3,2739,737,남성,53400,내방,석남,235210,장암,신풍
522,07호선,2,2,2739,737,남성,53400,내방,석남,235210,장암,신풍
523,07호선,1,1,3761,759,부평구청,53400,석남,장암,243600,석남,온수
524,07호선,2,1,2747,745,남구로,53430,신풍,석남,244840,도봉산,온수
525,07호선,2,2,2747,745,남구로,53430,신풍,석남,235810,도봉산,온수
526,07호선,2,3,2747,745,남구로,53430,신풍,석남,235810,도봉산,온수
527,07호선,1,1,2745,743,신풍,53430,신풍,장암,244150,석남,내방
528,07호선,1,2,2745,743,신풍,53430,신풍,장암,234820,석남,내방
529,07호선,1,3,2745,743,신풍,53430,신풍,장암,234820,석남,내방
530,07호선,2,2,2733,731,학동,53440,청담,석남,235140,도봉산,내방
531,07호선,2,1,2733,731,학동,53440,청담,석남,243410,장암,신풍
532,07호선,2,3,2733,731,학동,53440,청담,석남,235140,도봉산,내방
533,07호선,2,3,3754,752,부천종합운동장,53500,온수,석남,235200,장암,석남
534,07호선,2,1,3754,752,부천종합운동장,53500,온수,석남,244530,도봉산,석남
535,07호선,2,2,3754,752,부천종합운동장,53500,온수,석남,235200,장암,석남
536,07호선,2,2,2711,709,장암,53500,장암,석남,233530,장암,건대입구
537,07호선,2,3,2711,709,장암,53500,장암,석남,233530,장암,건대입구
538,07호선,2,1,2711,709,장암,53500,장암,석남,242200,장암,건대입구
539,07호선,1,2,2716,714,중계,53510,태릉입구,장암,240320,석남,도봉산
540,07호선,1,3,2716,714,중계,53510,태릉입구,장암,240320,석남,도봉산
541,07호선,1,1,2716,714,중계,53510,태릉입구,장암,244650,석남,도봉산
542,07호선,1,1,2750,748,광명사거리,53510,온수,장암,243040,석남,내방
543,07호선,1,3,2750,748,광명사거리,53510,온수,도봉산,233710,석남,내방
544,07호선,1,2,2750,748,광명사거리,53510,온수,도봉산,233710,석남,내방
545,07호선,2,2,2714,712,마들,53520,도봉산,석남,234550,장암,건대입구
546,07호선,2,3,2714,712,마들,53520,도봉산,석남,234550,장암,건대입구
547,07호선,2,1,2714,712,마들,53520,도봉산,석남,243220,장암,건대입구
548,07호선,2,3,2721,719,중화,53530,태릉입구,석남,235820,장암,건대입구
549,07호선,2,2,2721,719,중화,53530,태릉입구,석남,235820,장암,건대입구
550,07호선,2,1,2721,719,중화,53530,태릉입구,석남,244450,장암,건대입구
551,07호선,1,2,3760,758,굴포천,53530,석남,도봉산,235220,석남,온수
552,07호선,1,3,3760,758,굴포천,53530,석남,도봉산,235220,석남,온수
553,07호선,1,3,2726,724,중곡,53540,건대입구,장암,235540,석남,태릉입구
554,07호선,1,2,2726,724,중곡,53540,건대입구,장암,235540,석남,태릉입구
555,07호선,1,1,2726,724,중곡,53540,건대입구,장암,244710,석남,태릉입구
556,07호선,1,1,3760,758,굴포천,53550,석남,장암,243750,석남,온수
557,07호선,2,2,2748,746,가산디지털단지,53620,신풍,석남,240000,도봉산,온수
558,07호선,2,3,2748,746,가산디지털단지,53620,신풍,석남,240000,도봉산,온수
559,07호선,2,1,2748,746,가산디지털단지,53620,신풍,석남,245030,도봉산,온수
560,07호선,1,1,2744,742,보라매,53620,신풍,장암,244340,석남,내방
561,07호선,1,3,2744,742,보라매,53620,신풍,장암,235010,석남,내방
562,07호선,1,2,2744,742,보라매,53620,신풍,장암,235010,석남,내방
563,07호선,2,2,2734,732,논현,53630,청담,석남,235330,도봉산,내방
564,07호선,2,1,2734,732,논현,53630,청담,석남,243600,장암,신풍
565,07호선,2,3,2734,732,논현,53630,청담,석남,235330,도봉산,내방
566,07호선,2,2,3755,753,춘의,53650,온수,석남,235350,장암,석남
567,07호선,2,3,3755,753,춘의,53650,온수,석남,235350,장암,석남
568,07호선,2,1,3755,753,춘의,53650,온수,석남,244720,도봉산,석남
569,07호선,1,2,2715,713,노원,53700,태릉입구,장암,240510,석남,도봉산
570,07호선,1,3,2715,713,노원,53700,태릉입구,장암,240510,석남,도봉산
